,road_temp_set_4,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,road_temp_set_3,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
155,11.7,2018-08-02 22:45:00,NE,,8.0,12.5,6.3,89160.0,104393.76,,45.0,30.0,4.9,103375.21,25.1,ODT22,4298,-122.60288,42.06332
156,11.7,2018-08-02 23:00:00,NE,,9.8,12.5,5.72,89160.0,104393.76,,45.0,29.0,6.3,103380.3,25.0,ODT22,4298,-122.60288,42.06332
157,11.7,2018-08-02 23:15:00,NE,,10.3,12.5,5.46,89160.0,104393.76,,45.0,29.0,5.4,103395.51,24.7,ODT22,4298,-122.60288,42.06332
158,11.7,2018-08-02 23:30:00,NE,,8.9,12.5,5.54,89160.0,104393.76,,45.0,29.0,5.8,103390.43,24.8,ODT22,4298,-122.60288,42.06332
159,11.7,2018-08-02 23:45:00,NE,,10.7,12.5,5.54,89060.0,104276.68,,45.0,29.0,5.4,103274.47,24.8,ODT22,4298,-122.60288,42.06332
160,11.7,2018-08-03 00:15:00,NE,,11.2,12.5,4.78,88990.0,104194.72,,45.0,28.0,7.6,103208.52,24.5,ODT22,4298,-122.60288,42.06332
161,11.7,2018-08-03 00:30:00,NE,,12.1,12.5,4.87,89060.0,104276.68,,45.0,28.0,7.2,103284.63,24.6,ODT22,4298,-122.60288,42.06332
162,11.7,2018-08-03 00:45:00,NE,,9.8,12.5,4.52,89060.0,104276.68,,45.0,27.0,4.9,103274.53,24.8,ODT22,4298,-122.60288,42.06332
163,11.7,2018-08-03 01:15:00,NE,,10.3,12.5,3.55,89060.0,104276.68,,45.0,26.0,7.6,103299.92,24.3,ODT22,4298,-122.60288,42.06332
164,11.7,2018-08-03 01:30:00,NE,,11.6,12.5,3.38,89060.0,104276.68,,45.0,26.0,6.7,103310.09,24.1,ODT22,4298,-122.60288,42.06332
165,11.7,2018-08-03 01:45:00,NE,,10.7,12.5,3.04,89160.0,104393.76,,45.0,26.0,6.3,103446.5,23.7,ODT22,4298,-122.60288,42.06332
166,11.7,2018-08-03 02:00:00,NE,,10.7,12.5,3.13,89160.0,104393.76,,45.0,28.0,7.2,103502.88,22.6,ODT22,4298,-122.60288,42.06332
167,11.7,2018-08-03 02:15:00,NE,29.4,11.6,12.5,2.61,88990.0,104194.72,,45.0,28.0,7.6,103336.44,22.0,ODT22,4298,-122.60288,42.06332
168,11.7,2018-08-03 02:30:00,NE,28.4,10.7,12.5,2.67,88990.0,104194.72,,45.0,29.0,6.3,103362.28,21.5,ODT22,4298,-122.60288,42.06332
169,11.7,2018-08-03 03:00:00,NE,26.9,10.3,12.5,1.8,89230.0,104475.72,,45.0,29.0,6.3,103693.17,20.5,ODT22,4298,-122.60288,42.06332
170,11.7,2018-08-03 03:15:00,NE,26.0,12.5,12.5,1.54,89060.0,104276.68,,45.0,29.0,7.2,103511.3,20.2,ODT22,4298,-122.60288,42.06332
171,11.7,2018-08-03 03:30:00,NE,25.2,13.0,12.5,2.12,89060.0,104276.68,,45.0,31.0,7.6,103532.23,19.8,ODT22,4298,-122.60288,42.06332
172,11.7,2018-08-03 03:45:00,NE,24.7,10.7,12.5,1.68,89060.0,104276.68,,45.0,31.0,4.9,103558.52,19.3,ODT22,4298,-122.60288,42.06332
173,11.7,2018-08-03 04:15:00,NE,23.6,7.6,12.5,2.18,89160.0,104393.76,,45.0,34.0,1.8,103722.36,18.4,ODT22,4298,-122.60288,42.06332
174,11.7,2018-08-03 04:30:00,NE,23.0,6.3,12.5,1.97,89160.0,104393.76,,45.0,35.0,3.6,103759.6,17.7,ODT22,4298,-122.60288,42.06332
175,11.7,2018-08-03 04:45:00,E,22.6,4.0,12.5,1.74,89160.0,104393.76,,90.0,36.0,1.8,103797.02,17.0,ODT22,4298,-122.60288,42.06332
176,11.7,2018-08-03 05:00:00,SE,22.3,5.4,12.5,2.14,89160.0,104393.76,,135.0,38.0,1.8,103818.47,16.6,ODT22,4298,-122.60288,42.06332
177,11.7,2018-08-03 05:15:00,SE,21.8,5.4,12.5,2.32,89160.0,104393.76,,135.0,39.0,1.3,103829.22,16.4,ODT22,4298,-122.60288,42.06332
178,11.7,2018-08-03 05:45:00,NE,21.3,5.4,12.5,2.85,89160.0,104393.76,,45.0,41.0,2.7,103839.97,16.2,ODT22,4298,-122.60288,42.06332
179,11.7,2018-08-03 06:00:00,NE,21.1,3.1,12.5,2.76,89160.0,104393.76,,45.0,41.0,1.3,103845.37,16.1,ODT22,4298,-122.60288,42.06332
180,11.7,2018-08-03 06:15:00,NE,20.7,4.0,12.5,2.74,89160.0,104393.76,,45.0,42.0,1.3,103866.98,15.7,ODT22,4298,-122.60288,42.06332
181,11.7,2018-08-03 06:30:00,NE,20.3,4.5,12.5,2.38,89160.0,104393.76,,45.0,42.0,0.9,103888.67,15.3,ODT22,4298,-122.60288,42.06332
182,11.7,2018-08-03 06:45:00,E,19.9,3.6,12.5,2.39,89160.0,104393.76,,90.0,44.0,1.3,103926.75,14.6,ODT22,4298,-122.60288,42.06332
183,11.7,2018-08-03 07:00:00,SE,19.6,3.6,12.5,2.35,89160.0,104393.76,,135.0,45.0,2.2,103948.6,14.2,ODT22,4298,-122.60288,42.06332
184,11.7,2018-08-03 07:15:00,E,19.3,4.0,12.5,2.47,89160.0,104393.76,,90.0,46.0,1.3,103959.54,14.0,ODT22,4298,-122.60288,42.06332
185,11.7,2018-08-03 07:45:00,SE,18.8,3.6,12.5,2.91,89160.0,104393.76,,135.0,49.0,1.8,103986.96,13.5,ODT22,4298,-122.60288,42.06332
186,11.7,2018-08-03 08:00:00,E,18.7,2.7,12.5,3.38,89160.0,104393.76,,90.0,50.0,0.4,103975.95,13.7,ODT22,4298,-122.60288,42.06332
187,11.7,2018-08-03 08:15:00,NE,18.4,2.7,12.5,3.48,89160.0,104393.76,,45.0,52.0,1.8,104003.45,13.2,ODT22,4298,-122.60288,42.06332
188,11.7,2018-08-03 08:45:00,NE,17.9,4.5,12.5,3.85,89160.0,104393.76,,45.0,52.0,3.6,103981.42,13.6,ODT22,4298,-122.60288,42.06332
189,11.7,2018-08-03 09:00:00,NE,17.8,4.9,12.5,3.66,89160.0,104393.76,,45.0,52.0,4.0,103992.43,13.4,ODT22,4298,-122.60288,42.06332
190,11.7,2018-08-03 09:15:00,N,17.4,5.4,12.5,4.21,88990.0,104194.72,,0.0,53.0,3.6,103777.66,13.7,ODT22,4298,-122.60288,42.06332
191,11.7,2018-08-03 09:30:00,NE,17.2,4.9,12.5,4.12,89060.0,104276.68,,45.0,53.0,3.1,103864.78,13.6,ODT22,4298,-122.60288,42.06332
192,11.7,2018-08-03 09:45:00,NE,17.0,4.0,12.5,4.3,89060.0,104276.68,,45.0,54.0,3.6,103870.26,13.5,ODT22,4298,-122.60288,42.06332
193,11.7,2018-08-03 10:00:00,NE,16.8,4.5,12.5,4.19,88990.0,104194.72,,45.0,55.0,1.8,103810.61,13.1,ODT22,4298,-122.60288,42.06332
194,11.7,2018-08-03 10:15:00,NE,16.7,3.6,12.5,3.86,89060.0,104276.68,,45.0,57.0,1.3,103942.03,12.2,ODT22,4298,-122.60288,42.06332
195,11.7,2018-08-03 10:45:00,NE,16.1,3.6,12.5,3.84,89160.0,104393.76,,45.0,60.0,2.7,104103.29,11.4,ODT22,4298,-122.60288,42.06332
196,11.7,2018-08-03 11:00:00,NE,15.9,5.4,12.5,4.1,89710.0,105037.73,,45.0,58.0,2.7,104700.64,12.2,ODT22,4298,-122.60288,42.06332
197,11.7,2018-08-03 11:15:00,E,15.8,2.7,12.5,3.74,89160.0,104393.76,,90.0,62.0,0.4,104136.88,10.8,ODT22,4298,-122.60288,42.06332
198,11.7,2018-08-03 11:45:00,NE,15.5,1.8,12.5,4.4,88990.0,104194.72,,45.0,62.0,0.4,103899.2,11.5,ODT22,4298,-122.60288,42.06332
199,11.7,2018-08-03 12:00:00,SE,15.5,1.3,12.5,4.16,89230.0,104475.72,,135.0,63.0,,104207.4,11.0,ODT22,4298,-122.60288,42.06332
200,11.7,2018-08-03 12:15:00,NE,15.2,1.3,12.5,4.45,89060.0,104276.68,,45.0,66.0,0.4,104031.27,10.6,ODT22,4298,-122.60288,42.06332
201,11.7,2018-08-03 12:30:00,NE,15.1,1.3,12.5,5.07,89160.0,104393.76,,45.0,68.0,0.9,104136.81,10.8,ODT22,4298,-122.60288,42.06332
202,11.7,2018-08-03 12:45:00,E,15.1,0.9,12.5,5.07,89160.0,104393.76,,90.0,68.0,0.4,104136.81,10.8,ODT22,4298,-122.60288,42.06332
203,11.7,2018-08-03 13:00:00,E,14.8,1.3,12.5,5.0,89160.0,104393.76,,90.0,69.0,0.4,104153.67,10.5,ODT22,4298,-122.60288,42.06332
204,11.7,2018-08-03 13:30:00,NE,14.9,1.8,12.5,5.12,89160.0,104393.76,,45.0,71.0,0.9,104170.55,10.2,ODT22,4298,-122.60288,42.06332
205,11.7,2018-08-03 13:45:00,NE,15.1,2.7,12.5,5.68,89160.0,104393.76,,45.0,70.0,1.8,104125.57,11.0,ODT22,4298,-122.60288,42.06332
206,11.7,2018-08-03 14:00:00,NE,15.3,3.1,12.5,5.78,89160.0,104393.76,,45.0,66.0,2.2,104069.75,12.0,ODT22,4298,-122.60288,42.06332
207,11.7,2018-08-03 14:15:00,NE,16.3,4.0,12.5,5.75,89160.0,104393.76,,45.0,65.0,2.7,104058.64,12.2,ODT22,4298,-122.60288,42.06332
208,11.7,2018-08-03 14:30:00,NE,17.5,4.0,12.5,5.53,89160.0,104393.76,,45.0,64.0,1.8,104058.65,12.2,ODT22,4298,-122.60288,42.06332
209,11.7,2018-08-03 14:45:00,NE,18.9,4.0,12.5,5.58,89160.0,104393.76,,45.0,63.0,3.1,104042.01,12.5,ODT22,4298,-122.60288,42.06332
210,11.7,2018-08-03 15:00:00,NE,20.3,4.0,12.5,5.96,89160.0,104393.76,,45.0,63.0,1.8,104019.87,12.9,ODT22,4298,-122.60288,42.06332
211,11.7,2018-08-03 15:15:00,NE,21.4,3.1,12.5,5.97,89160.0,104393.76,,45.0,61.0,1.8,103992.3,13.4,ODT22,4298,-122.60288,42.06332
212,11.7,2018-08-03 15:45:00,NE,24.0,3.6,12.5,6.2,89160.0,104393.76,,45.0,60.0,2.7,103964.83,13.9,ODT22,4298,-122.60288,42.06332
213,11.7,2018-08-03 16:00:00,NE,25.6,4.5,12.5,6.69,89160.0,104393.76,,45.0,56.0,0.4,103877.59,15.5,ODT22,4298,-122.60288,42.06332
214,11.7,2018-08-03 16:15:00,NE,27.4,4.0,12.5,6.72,89160.0,104393.76,,45.0,54.0,3.1,103845.16,16.1,ODT22,4298,-122.60288,42.06332
215,11.7,2018-08-03 16:30:00,NE,28.7,5.4,12.5,6.36,89160.0,104393.76,,45.0,52.0,2.7,103834.4,16.3,ODT22,4298,-122.60288,42.06332
216,11.7,2018-08-03 16:45:00,NE,29.9,5.4,12.5,6.54,89160.0,104393.76,,45.0,51.0,3.1,103807.5,16.8,ODT22,4298,-122.60288,42.06332
217,11.7,2018-08-03 17:15:00,NE,,5.4,12.5,6.32,89160.0,104393.76,,45.0,49.0,3.6,103786.08,17.2,ODT22,4298,-122.60288,42.06332
218,11.7,2018-08-03 17:30:00,E,,4.9,12.5,6.67,89160.0,104393.76,,90.0,48.0,1.3,103748.7,17.9,ODT22,4298,-122.60288,42.06332
219,11.7,2018-08-03 17:45:00,NE,,4.9,12.5,6.32,89160.0,104393.76,,45.0,46.0,2.7,103732.77,18.2,ODT22,4298,-122.60288,42.06332
220,11.7,2018-08-03 18:00:00,NE,,5.4,12.5,6.78,89160.0,104393.76,,45.0,46.0,2.7,103706.23,18.7,ODT22,4298,-122.60288,42.06332
221,11.7,2018-08-03 18:15:00,NE,,5.4,12.5,6.74,89060.0,104276.68,,45.0,45.0,2.7,103574.07,19.0,ODT22,4298,-122.60288,42.06332
222,11.7,2018-08-03 18:30:00,NE,,4.5,12.5,6.26,89060.0,104276.68,,45.0,43.0,2.7,103563.55,19.2,ODT22,4298,-122.60288,42.06332
223,11.7,2018-08-03 18:45:00,SE,,4.0,12.5,6.46,89060.0,104276.68,,135.0,42.0,1.8,103532.01,19.8,ODT22,4298,-122.60288,42.06332
224,11.7,2018-08-03 19:15:00,E,,4.5,12.5,6.71,89060.0,104276.68,,90.0,43.0,1.3,103537.24,19.7,ODT22,4298,-122.60288,42.06332
225,11.7,2018-08-03 19:30:00,NE,,6.3,12.5,6.47,89060.0,104276.68,,45.0,39.0,4.5,103469.34,21.0,ODT22,4298,-122.60288,42.06332
226,11.7,2018-08-03 19:45:00,NE,,7.6,12.5,5.64,89060.0,104276.68,,45.0,38.0,3.6,103495.43,20.5,ODT22,4298,-122.60288,42.06332
227,11.7,2018-08-03 20:00:00,NE,,7.2,12.5,4.99,88990.0,104194.72,,45.0,35.0,4.0,103382.9,21.1,ODT22,4298,-122.60288,42.06332
228,11.7,2018-08-03 20:30:00,NE,,8.5,12.5,5.03,89160.0,104393.76,,45.0,33.0,1.3,103528.56,22.1,ODT22,4298,-122.60288,42.06332
229,11.7,2018-08-03 20:45:00,N,,7.6,12.5,5.3,89710.0,105037.73,,0.0,32.0,3.1,104125.74,22.9,ODT22,4298,-122.60288,42.06332
230,11.7,2018-08-03 21:15:00,NE,,9.4,12.5,3.85,89710.0,105037.73,,45.0,30.0,4.9,104156.88,22.3,ODT22,4298,-122.60288,42.06332
231,11.7,2018-08-03 21:30:00,NE,,9.4,12.5,3.76,88990.0,104194.72,,45.0,30.0,6.3,103326.08,22.2,ODT22,4298,-122.60288,42.06332
232,11.7,2018-08-03 21:45:00,NE,,9.4,12.5,3.45,88990.0,104194.72,,45.0,29.0,7.2,103315.8,22.4,ODT22,4298,-122.60288,42.06332
233,11.7,2018-08-03 22:00:00,NE,,10.3,12.5,3.19,89640.0,104955.77,,45.0,29.0,6.7,104086.01,22.1,ODT22,4298,-122.60288,42.06332
234,11.7,2018-08-03 22:15:00,NE,,11.2,12.5,3.28,89160.0,104393.76,,45.0,29.0,6.3,103523.49,22.2,ODT22,4298,-122.60288,42.06332
235,11.7,2018-08-03 22:45:00,NE,,10.3,12.5,3.19,89160.0,104393.76,,45.0,29.0,6.3,103528.65,22.1,ODT22,4298,-122.60288,42.06332
236,11.7,2018-08-03 23:00:00,NE,,10.7,12.5,3.28,89160.0,104393.76,,45.0,29.0,6.7,103523.49,22.2,ODT22,4298,-122.60288,42.06332
237,11.7,2018-08-03 23:15:00,NE,,9.8,12.5,3.45,89160.0,104393.76,,45.0,29.0,7.2,103513.17,22.4,ODT22,4298,-122.60288,42.06332
238,11.7,2018-08-03 23:30:00,NE,,11.6,12.5,3.45,89160.0,104393.76,,45.0,29.0,8.0,103513.17,22.4,ODT22,4298,-122.60288,42.06332
239,11.7,2018-08-03 23:45:00,NE,,9.8,12.5,3.45,89160.0,104393.76,,45.0,29.0,7.6,103513.17,22.4,ODT22,4298,-122.60288,42.06332
240,11.7,2018-08-04 00:15:00,NE,,10.7,12.5,3.93,89160.0,104393.76,,45.0,30.0,7.2,103513.14,22.4,ODT22,4298,-122.60288,42.06332
241,11.7,2018-08-04 00:30:00,NE,,11.6,12.5,3.85,89160.0,104393.76,,45.0,30.0,7.6,103518.3,22.3,ODT22,4298,-122.60288,42.06332
242,11.7,2018-08-04 00:45:00,NE,,11.6,12.5,3.85,89160.0,104393.76,,45.0,30.0,7.6,103518.3,22.3,ODT22,4298,-122.60288,42.06332
243,11.7,2018-08-04 01:00:00,NE,,10.3,12.5,4.31,89160.0,104393.76,,45.0,31.0,5.4,103518.28,22.3,ODT22,4298,-122.60288,42.06332
244,11.7,2018-08-04 01:15:00,NE,,9.4,12.5,4.23,89160.0,104393.76,,45.0,31.0,6.3,103523.44,22.2,ODT22,4298,-122.60288,42.06332
245,11.7,2018-08-04 01:45:00,NE,,9.8,12.5,4.23,89160.0,104393.76,,45.0,31.0,5.4,103523.44,22.2,ODT22,4298,-122.60288,42.06332
246,11.7,2018-08-04 02:00:00,NE,28.9,9.4,12.5,3.89,89160.0,104393.76,,45.0,32.0,5.4,103570.06,21.3,ODT22,4298,-122.60288,42.06332
247,11.7,2018-08-04 02:15:00,NE,28.1,9.4,12.5,3.45,89160.0,104393.76,,45.0,32.0,5.4,103596.1,20.8,ODT22,4298,-122.60288,42.06332
248,11.7,2018-08-04 02:30:00,NE,27.0,10.7,12.5,3.09,89160.0,104393.76,,45.0,32.0,5.4,103617.0,20.4,ODT22,4298,-122.60288,42.06332
249,11.7,2018-08-04 03:00:00,NE,25.5,8.0,12.5,2.03,89160.0,104393.76,,45.0,31.0,5.4,103653.73,19.7,ODT22,4298,-122.60288,42.06332
250,11.7,2018-08-04 03:15:00,NE,24.8,9.8,12.5,1.68,89160.0,104393.76,,45.0,31.0,5.4,103674.8,19.3,ODT22,4298,-122.60288,42.06332
251,11.7,2018-08-04 03:30:00,NE,24.0,10.7,12.5,1.42,89160.0,104393.76,,45.0,31.0,5.4,103690.64,19.0,ODT22,4298,-122.60288,42.06332
252,11.7,2018-08-04 03:45:00,NE,23.6,9.8,12.5,1.6,89160.0,104393.76,,45.0,32.0,5.4,103706.49,18.7,ODT22,4298,-122.60288,42.06332
253,11.7,2018-08-04 04:00:00,NE,23.0,7.6,12.5,1.76,89060.0,104276.68,,45.0,33.0,3.6,103606.05,18.4,ODT22,4298,-122.60288,42.06332
254,11.7,2018-08-04 04:30:00,NE,22.2,7.6,12.5,2.06,89060.0,104276.68,,45.0,35.0,4.5,103637.89,17.8,ODT22,4298,-122.60288,42.06332
255,11.7,2018-08-04 04:45:00,NE,21.8,6.7,12.5,2.1,89060.0,104276.68,,45.0,36.0,1.8,103659.21,17.4,ODT22,4298,-122.60288,42.06332
256,11.7,2018-08-04 05:00:00,NE,21.4,5.4,12.5,1.94,89060.0,104276.68,,45.0,37.0,3.1,103691.31,16.8,ODT22,4298,-122.60288,42.06332
257,11.7,2018-08-04 05:15:00,NE,21.1,5.8,12.5,2.12,89060.0,104276.68,,45.0,37.0,2.2,103680.59,17.0,ODT22,4298,-122.60288,42.06332
258,11.7,2018-08-04 05:30:00,SE,20.9,3.6,12.5,2.23,89060.0,104276.68,,135.0,39.0,0.9,103718.15,16.3,ODT22,4298,-122.60288,42.06332
259,11.7,2018-08-04 05:45:00,SE,20.5,4.5,12.5,2.58,89060.0,104276.68,,135.0,41.0,2.7,103739.69,15.9,ODT22,4298,-122.60288,42.06332
260,11.7,2018-08-04 06:00:00,SE,20.2,3.6,12.5,3.01,89160.0,104393.76,,135.0,42.0,1.3,103850.75,16.0,ODT22,4298,-122.60288,42.06332
261,11.7,2018-08-04 06:30:00,E,19.7,4.0,12.5,2.89,89160.0,104393.76,,90.0,43.0,0.4,103877.8,15.5,ODT22,4298,-122.60288,42.06332
262,11.7,2018-08-04 06:45:00,NE,19.4,3.6,12.5,3.08,89230.0,104475.72,,45.0,45.0,0.4,103986.51,15.0,ODT22,4298,-122.60288,42.06332
263,11.7,2018-08-04 07:00:00,SE,19.2,3.1,12.5,3.15,89230.0,104475.72,,135.0,47.0,0.9,104019.23,14.4,ODT22,4298,-122.60288,42.06332
264,11.7,2018-08-04 07:15:00,SE,18.9,1.8,12.5,3.08,89230.0,104475.72,,135.0,48.0,0.4,104041.13,14.0,ODT22,4298,-122.60288,42.06332
265,11.7,2018-08-04 07:30:00,SE,18.7,2.7,12.5,3.28,89230.0,104475.72,,135.0,49.0,0.9,104046.61,13.9,ODT22,4298,-122.60288,42.06332
266,11.7,2018-08-04 08:00:00,N,18.3,1.3,12.5,3.66,89160.0,104393.76,,0.0,52.0,0.4,103992.43,13.4,ODT22,4298,-122.60288,42.06332
267,11.7,2018-08-04 08:15:00,NE,18.1,1.3,12.5,3.56,89160.0,104393.76,,45.0,53.0,0.9,104014.47,13.0,ODT22,4298,-122.60288,42.06332
268,11.7,2018-08-04 08:30:00,S,17.9,0.9,12.5,4.02,89160.0,104393.76,,180.0,54.0,,104003.42,13.2,ODT22,4298,-122.60288,42.06332
269,11.7,2018-08-04 08:45:00,NE,17.8,1.3,12.5,3.92,89160.0,104393.76,,45.0,54.0,0.9,104008.94,13.1,ODT22,4298,-122.60288,42.06332
270,11.7,2018-08-04 09:15:00,E,17.3,0.9,12.5,3.91,89160.0,104393.76,,90.0,55.0,,104025.5,12.8,ODT22,4298,-122.60288,42.06332
271,11.7,2018-08-04 09:30:00,NE,17.1,0.9,12.5,3.81,89160.0,104393.76,,45.0,55.0,,104031.04,12.7,ODT22,4298,-122.60288,42.06332
272,11.7,2018-08-04 09:45:00,S,16.9,0.9,12.5,4.16,89160.0,104393.76,,180.0,56.0,,104025.49,12.8,ODT22,4298,-122.60288,42.06332
273,11.7,2018-08-04 10:00:00,SW,16.8,0.4,12.5,3.95,89160.0,104393.76,,225.0,57.0,,104053.19,12.3,ODT22,4298,-122.60288,42.06332
274,11.7,2018-08-04 10:15:00,NW,16.6,1.3,12.5,4.39,89160.0,104393.76,,315.0,58.0,0.4,104042.08,12.5,ODT22,4298,-122.60288,42.06332
275,11.7,2018-08-04 10:45:00,W,16.1,1.3,12.5,4.07,89160.0,104393.76,,270.0,59.0,1.3,104075.41,11.9,ODT22,4298,-122.60288,42.06332
276,11.7,2018-08-04 11:00:00,SW,16.1,0.9,12.5,4.4,89160.0,104393.76,,225.0,60.0,0.4,104069.83,12.0,ODT22,4298,-122.60288,42.06332
277,11.7,2018-08-04 11:15:00,S,15.9,0.4,12.5,4.5,89160.0,104393.76,,180.0,60.0,,104064.26,12.1,ODT22,4298,-122.60288,42.06332
278,11.7,2018-08-04 11:45:00,N,15.6,0.4,12.5,4.73,89160.0,104393.76,,0.0,63.0,,104092.08,11.6,ODT22,4298,-122.60288,42.06332
279,11.7,2018-08-04 12:00:00,S,15.5,,12.5,4.86,89160.0,104393.76,,180.0,64.0,,104097.66,11.5,ODT22,4298,-122.60288,42.06332
280,11.7,2018-08-04 12:15:00,W,15.5,0.4,12.5,4.96,89060.0,104276.68,,270.0,64.0,,103975.32,11.6,ODT22,4298,-122.60288,42.06332
281,11.7,2018-08-04 12:45:00,SW,15.1,0.4,12.5,5.31,89060.0,104276.68,,225.0,66.0,0.4,103980.88,11.5,ODT22,4298,-122.60288,42.06332
282,11.7,2018-08-04 13:00:00,SW,15.0,0.4,12.5,5.31,89060.0,104276.68,,225.0,66.0,,103980.88,11.5,ODT22,4298,-122.60288,42.06332
283,11.7,2018-08-04 13:15:00,SW,15.0,,12.5,5.31,89060.0,104276.68,,225.0,66.0,,103980.88,11.5,ODT22,4298,-122.60288,42.06332
284,11.7,2018-08-04 13:30:00,SE,15.2,0.4,12.5,5.4,89060.0,104276.68,,135.0,66.0,,103975.3,11.6,ODT22,4298,-122.60288,42.06332
285,11.7,2018-08-04 13:45:00,SE,15.3,0.9,12.5,5.4,89060.0,104276.68,,135.0,66.0,0.4,103975.3,11.6,ODT22,4298,-122.60288,42.06332
286,11.7,2018-08-04 14:00:00,NE,15.6,0.4,12.5,5.78,89060.0,104276.68,,45.0,66.0,,103953.03,12.0,ODT22,4298,-122.60288,42.06332
287,11.7,2018-08-04 14:15:00,NE,16.5,0.4,12.5,5.94,88990.0,104194.72,,45.0,65.0,0.4,103849.15,12.4,ODT22,4298,-122.60288,42.06332
288,11.7,2018-08-04 14:30:00,NE,17.4,,12.5,6.19,89060.0,104276.68,,45.0,64.0,,103903.19,12.9,ODT22,4298,-122.60288,42.06332
289,11.7,2018-08-04 15:00:00,NE,19.8,1.3,12.5,6.8,89160.0,104393.76,,45.0,59.0,0.9,103915.61,14.8,ODT22,4298,-122.60288,42.06332
290,11.7,2018-08-04 15:15:00,E,21.1,1.3,12.5,6.69,89230.0,104475.72,,90.0,56.0,0.4,103959.15,15.5,ODT22,4298,-122.60288,42.06332
291,11.7,2018-08-04 15:30:00,W,22.4,0.4,12.5,6.36,89160.0,104393.76,,270.0,52.0,,103834.4,16.3,ODT22,4298,-122.60288,42.06332
292,11.7,2018-08-04 15:45:00,SW,23.6,1.8,12.5,4.91,89640.0,104955.77,,225.0,45.0,1.3,104355.67,17.0,ODT22,4298,-122.60288,42.06332
293,11.7,2018-08-04 16:00:00,W,25.1,1.8,12.5,4.21,89160.0,104393.76,,270.0,41.0,1.3,103759.49,17.7,ODT22,4298,-122.60288,42.06332
294,11.7,2018-08-04 16:30:00,SW,28.2,2.7,12.5,4.92,89160.0,104393.76,,225.0,42.0,1.8,103738.16,18.1,ODT22,4298,-122.60288,42.06332
295,11.7,2018-08-04 16:45:00,W,29.0,3.1,12.5,4.93,89160.0,104393.76,,270.0,41.0,1.8,103716.92,18.5,ODT22,4298,-122.60288,42.06332
296,11.7,2018-08-04 17:00:00,NE,,4.0,12.5,6.07,89160.0,104393.76,,45.0,43.0,2.7,103690.41,19.0,ODT22,4298,-122.60288,42.06332
297,11.7,2018-08-04 17:15:00,NE,,3.6,12.5,6.46,89160.0,104393.76,,45.0,42.0,1.8,103648.26,19.8,ODT22,4298,-122.60288,42.06332
298,11.7,2018-08-04 17:30:00,NE,,2.7,12.5,6.73,89160.0,104393.76,,45.0,42.0,1.3,103632.5,20.1,ODT22,4298,-122.60288,42.06332
299,11.7,2018-08-04 18:00:00,NE,,4.0,12.5,6.19,89160.0,104393.76,,45.0,42.0,1.8,103664.04,19.5,ODT22,4298,-122.60288,42.06332
300,11.7,2018-08-04 18:15:00,NE,,3.6,12.5,6.71,89160.0,104393.76,,45.0,43.0,1.3,103653.49,19.7,ODT22,4298,-122.60288,42.06332
301,11.7,2018-08-04 18:30:00,E,,2.7,12.5,7.0,89160.0,104393.76,,90.0,42.0,0.9,103616.79,20.4,ODT22,4298,-122.60288,42.06332
302,11.7,2018-08-04 18:45:00,E,,3.6,12.5,7.09,89160.0,104393.76,,90.0,42.0,1.3,103611.56,20.5,ODT22,4298,-122.60288,42.06332
303,11.7,2018-08-04 19:00:00,E,,5.4,12.5,6.83,89160.0,104393.76,,90.0,41.0,1.3,103606.35,20.6,ODT22,4298,-122.60288,42.06332
304,11.7,2018-08-04 19:30:00,NE,,6.3,12.5,6.65,89160.0,104393.76,,45.0,39.0,1.8,103575.1,21.2,ODT22,4298,-122.60288,42.06332
305,11.7,2018-08-04 19:45:00,NE,,6.7,12.5,5.84,89160.0,104393.76,,45.0,36.0,4.5,103554.39,21.6,ODT22,4298,-122.60288,42.06332
306,11.7,2018-08-04 20:00:00,NE,,7.6,12.5,6.33,89160.0,104393.76,,45.0,37.0,4.5,103549.18,21.7,ODT22,4298,-122.60288,42.06332
307,11.7,2018-08-04 20:15:00,NE,,6.7,12.5,5.44,89160.0,104393.76,,45.0,35.0,4.9,103554.41,21.6,ODT22,4298,-122.60288,42.06332
308,11.7,2018-08-04 20:30:00,NE,,6.7,12.5,3.58,89160.0,104393.76,,45.0,30.0,4.0,103533.8,22.0,ODT22,4298,-122.60288,42.06332
309,11.7,2018-08-04 20:45:00,NE,,7.2,12.5,3.54,89160.0,104393.76,,45.0,29.0,3.6,103508.01,22.5,ODT22,4298,-122.60288,42.06332
310,11.7,2018-08-04 21:15:00,NE,,7.6,12.5,3.35,89160.0,104393.76,,45.0,31.0,4.5,103575.28,21.2,ODT22,4298,-122.60288,42.06332
311,11.7,2018-08-04 21:30:00,NE,,5.8,12.5,3.45,89060.0,104276.68,,45.0,32.0,4.5,103479.9,20.8,ODT22,4298,-122.60288,42.06332
312,11.7,2018-08-04 21:45:00,NE,,5.4,12.5,3.09,88990.0,104194.72,,45.0,31.0,3.1,103393.39,20.9,ODT22,4298,-122.60288,42.06332
